2015	1	2	27	0
	0	9	-180.000000	87.750000	1.021092e+05
	0	55	-180.000000	76.250000	1.026262e+05
	144	60	-144.000000	75.000000	1.041547e+05
	145	60	-143.750000	75.000000	1.041547e+05
	987	67	66.750000	73.250000	1.017609e+05
	523	107	-49.250000	63.250000	1.001832e+05
	85	160	-158.750000	50.000000	1.029252e+05
	328	165	-98.000000	48.750000	1.024292e+05
	740	177	5.000000	45.750000	1.038757e+05
	252	182	-117.000000	44.500000	1.035852e+05
	187	183	-133.250000	44.250000	1.026872e+05
	808	187	22.000000	43.250000	1.038304e+05
	1184	190	116.000000	42.500000	1.036662e+05
	701	194	-4.750000	41.500000	1.039587e+05
	0	208	-180.000000	38.000000	1.022707e+05
	1017	208	74.250000	38.000000	1.050399e+05
	897	210	44.250000	37.500000	1.023969e+05
	367	219	-88.250000	35.250000	1.028119e+05
	1106	231	96.500000	32.250000	1.051947e+05
	98	282	-155.500000	19.500000	1.013797e+05
	331	284	-97.250000	19.000000	1.020029e+05
	437	284	-70.750000	19.000000	1.022839e+05
	1029	319	77.250000	10.250000	1.013717e+05
	879	332	39.750000	7.000000	1.020137e+05
	431	334	-72.250000	6.500000	1.022224e+05
	1109	345	97.250000	3.750000	1.015887e+05
	1182	346	115.500000	3.500000	1.013817e+05
2015	1	2	26	3
	0	4	-180.000000	89.000000	1.018370e+05
	0	52	-180.000000	77.000000	1.025895e+05
	153	63	-141.750000	74.250000	1.041092e+05
	993	74	68.250000	71.500000	1.016775e+05
	88	156	-158.000000	51.000000	1.029250e+05
	536	166	-46.000000	48.500000	1.021892e+05
	336	173	-96.000000	46.750000	1.025058e+05
	186	183	-133.500000	44.250000	1.026988e+05
	808	187	22.000000	43.250000	1.037105e+05
	701	194	-4.750000	41.500000	1.039362e+05
	288	198	-108.000000	40.500000	1.035440e+05
	1165	198	111.250000	40.500000	1.034748e+05
	0	208	-180.000000	38.000000	1.021775e+05
	1017	208	74.250000	38.000000	1.049750e+05
	723	223	0.750000	34.250000	1.038540e+05
	381	225	-84.750000	33.750000	1.028675e+05
	1105	230	96.250000	32.500000	1.053292e+05
	98	282	-155.500000	19.500000	1.013908e+05
	331	284	-97.250000	19.000000	1.022508e+05
	437	284	-70.750000	19.000000	1.023725e+05
	1029	319	77.250000	10.250000	1.016475e+05
	879	332	39.750000	7.000000	1.020550e+05
	431	334	-72.250000	6.500000	1.024055e+05
	474	337	-61.500000	5.750000	1.017488e+05
	1109	345	97.250000	3.750000	1.017065e+05
	1179	354	114.750000	1.500000	1.014572e+05
2015	1	2	22	6
	0	2	-180.000000	89.500000	1.016489e+05
	0	51	-180.000000	77.250000	1.025942e+05
	158	68	-140.500000	73.000000	1.041324e+05
	158	69	-140.500000	72.750000	1.041324e+05
	159	69	-140.250000	72.750000	1.041324e+05
	89	157	-157.750000	50.750000	1.029637e+05
	181	186	-134.750000	43.500000	1.026829e+05
	808	187	22.000000	43.250000	1.036849e+05
	702	192	-4.500000	42.000000	1.039572e+05
	288	198	-108.000000	40.500000	1.035602e+05
	1018	207	74.500000	38.250000	1.045389e+05
	0	209	-180.000000	37.750000	1.020719e+05
	1200	209	120.000000	37.750000	1.031224e+05
	724	223	1.000000	34.250000	1.039974e+05
	1099	234	94.750000	31.500000	1.042892e+05
	907	272	46.750000	22.000000	1.023019e+05
	98	282	-155.500000	19.500000	1.016454e+05
	437	284	-70.750000	19.000000	1.022832e+05
	354	298	-91.500000	15.500000	1.021599e+05
	1029	319	77.250000	10.250000	1.015502e+05
	431	334	-72.250000	6.500000	1.023034e+05
	1109	345	97.250000	3.750000	1.015352e+05
2015	1	2	22	9
	0	50	-180.000000	77.500000	1.026364e+05
	0	89	-180.000000	67.750000	1.019059e+05
	163	89	-139.250000	67.750000	1.042454e+05
	102	154	-154.500000	51.500000	1.029287e+05
	105	154	-153.750000	51.500000	1.029287e+05
	179	185	-135.250000	43.750000	1.027047e+05
	271	185	-112.250000	43.750000	1.035542e+05
	808	187	22.000000	43.250000	1.036477e+05
	698	191	-5.500000	42.250000	1.042084e+05
	1199	222	119.750000	34.500000	1.030399e+05
	725	223	1.250000	34.250000	1.042232e+05
	1029	223	77.250000	34.250000	1.034689e+05
	1438	227	179.500000	33.250000	1.020819e+05
	1100	234	95.000000	31.500000	1.033859e+05
	98	282	-155.500000	19.500000	1.016207e+05
	437	284	-70.750000	19.000000	1.022492e+05
	354	298	-91.500000	15.500000	1.020962e+05
	1043	332	80.750000	7.000000	1.012657e+05
	431	334	-72.250000	6.500000	1.022512e+05
	474	337	-61.500000	5.750000	1.016972e+05
	1183	343	115.750000	4.250000	1.012002e+05
	1109	345	97.250000	3.750000	1.014392e+05
2015	1	2	20	12
	0	48	-180.000000	78.000000	1.026930e+05
	162	88	-139.500000	68.000000	1.044812e+05
	1253	107	133.250000	63.250000	1.017222e+05
	100	153	-155.000000	51.750000	1.028710e+05
	270	185	-112.500000	43.750000	1.037692e+05
	808	187	22.000000	43.250000	1.034468e+05
	698	192	-5.500000	42.000000	1.041835e+05
	1029	221	77.250000	34.750000	1.032412e+05
	1195	221	118.750000	34.750000	1.030562e+05
	1195	222	118.750000	34.500000	1.030562e+05
	718	226	-0.500000	33.500000	1.041248e+05
	1112	227	98.000000	33.250000	1.030932e+05
	441	237	-69.750000	30.750000	1.028055e+05
	98	282	-155.500000	19.500000	1.014622e+05
	437	284	-70.750000	19.000000	1.023968e+05
	354	298	-91.500000	15.500000	1.021288e+05
	1043	332	80.750000	7.000000	1.014242e+05
	431	334	-72.250000	6.500000	1.025350e+05
	1183	343	115.750000	4.250000	1.014622e+05
	1109	345	97.250000	3.750000	1.016400e+05
2015	1	2	21	15
	0	46	-180.000000	78.500000	1.026253e+05
	162	88	-139.500000	68.000000	1.045693e+05
	1251	107	132.750000	63.250000	1.017161e+05
	1212	138	123.000000	55.500000	1.017003e+05
	808	187	22.000000	43.250000	1.032776e+05
	698	193	-5.500000	41.750000	1.039996e+05
	288	197	-108.000000	40.750000	1.037491e+05
	372	210	-87.000000	37.500000	1.029473e+05
	1029	221	77.250000	34.750000	1.031671e+05
	717	226	-0.750000	33.500000	1.038696e+05
	1112	227	98.000000	33.250000	1.035831e+05
	441	237	-69.750000	30.750000	1.029918e+05
	927	238	51.750000	30.500000	1.021923e+05
	98	282	-155.500000	19.500000	1.014048e+05
	321	283	-99.750000	19.250000	1.021713e+05
	438	285	-70.500000	18.750000	1.025046e+05
	354	298	-91.500000	15.500000	1.022291e+05
	1043	332	80.750000	7.000000	1.017253e+05
	431	334	-72.250000	6.500000	1.024778e+05
	1183	343	115.750000	4.250000	1.014868e+05
	1110	345	97.500000	3.750000	1.018763e+05
2015	1	2	19	18
	0	43	-180.000000	79.250000	1.025978e+05
	162	88	-139.500000	68.000000	1.046770e+05
	1251	107	132.750000	63.250000	1.016590e+05
	1211	138	122.750000	55.500000	1.016110e+05
	269	186	-112.750000	43.500000	1.035740e+05
	808	188	22.000000	43.000000	1.031342e+05
	1135	189	103.750000	42.750000	1.023848e+05
	1068	205	87.000000	38.750000	1.026612e+05
	1006	206	71.500000	38.500000	1.031982e+05
	391	208	-82.250000	38.000000	1.028925e+05
	1102	236	95.500000	31.000000	1.037302e+05
	453	237	-66.750000	30.750000	1.027800e+05
	98	282	-155.500000	19.500000	1.014218e+05
	355	298	-91.250000	15.500000	1.018992e+05
	898	299	44.500000	15.250000	1.022518e+05
	1029	319	77.250000	10.250000	1.017952e+05
	431	334	-72.250000	6.500000	1.021525e+05
	1183	343	115.750000	4.250000	1.014042e+05
	1109	345	97.250000	3.750000	1.017915e+05
2015	1	2	18	21
	0	41	-180.000000	79.750000	1.025284e+05
	171	92	-137.250000	67.000000	1.047647e+05
	1258	108	134.500000	63.000000	1.017122e+05
	251	182	-117.250000	44.500000	1.031882e+05
	1134	189	103.500000	42.750000	1.022782e+05
	1068	205	87.000000	38.750000	1.026212e+05
	1006	206	71.500000	38.500000	1.032752e+05
	397	207	-80.750000	38.250000	1.029247e+05
	718	227	-0.500000	33.250000	1.039832e+05
	1102	236	95.500000	31.000000	1.041769e+05
	98	282	-155.500000	19.500000	1.012819e+05
	437	284	-70.750000	19.000000	1.022259e+05
	355	298	-91.250000	15.500000	1.016682e+05
	898	299	44.500000	15.250000	1.022037e+05
	1029	319	77.250000	10.250000	1.016067e+05
	431	334	-72.250000	6.500000	1.020049e+05
	1183	343	115.750000	4.250000	1.013927e+05
	1109	345	97.250000	3.750000	1.015767e+05
2015	1	3	17	0
	0	37	-180.000000	80.750000	1.025457e+05
	171	92	-137.250000	67.000000	1.048472e+05
	1252	107	133.000000	63.250000	1.017512e+05
	268	186	-113.000000	43.500000	1.031367e+05
	698	193	-5.500000	41.750000	1.040812e+05
	1068	205	87.000000	38.750000	1.027192e+05
	1017	208	74.250000	38.000000	1.033822e+05
	716	227	-1.000000	33.250000	1.040692e+05
	1105	230	96.250000	32.500000	1.045024e+05
	98	282	-155.500000	19.500000	1.008692e+05
	320	282	-100.000000	19.500000	1.017067e+05
